4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
4.278680309387676E-14 1.0728360853330305E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
1.0897531287169085E-16 2.0086249445552684E-15 
2.667068927871857E-16 1.7455947313443341E-15 
4.278680309387676E-14 1.0728360853330305E-15 
