<<<<<<< Updated upstream
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
4.861800038804032E-16 1.9574269547873977E-15 
2.527344471092042E-15 2.368104732175198E-16 
=======
3.0 6.0 
1.0 10.0 
5.0 3.0 
31.0 1.0 
2.0 9.0 
2.0 9.0 
14.0 2.0 
0.0 16.0 
>>>>>>> Stashed changes
